,Date,BE,BG,CZ,DK,DE,EE,IE,GR,ES,FR,HR,IT,LV,LT,LU,HU,MT,NL,AT,PL,PT,RO,SI,SK,FI,SE,GB,NI,EU,Year,Month,Week
589,14/10/2013,341.6668,0,319.3584,390.0261,370.6067,282.1281,391.2633,435.9793,376.7239,380.7049,,406.0197,240.725,262.1348,385.5186,241.4857,,333.224,366.8932,306.7499,367.2063,269.9246,348.5623,328.5442,396.7146,375.3359,475.4664,442.4983,386.9005,2013,10,42
590,21/10/2013,342.0112,0,316.1238,390.0059,371.9581,286.5632,392.7669,438.9527,375.566,380.7049,,407.2472,244.1385,254.2336,388.7125,244.7557,,335.9694,367.4969,306.3421,368.7191,250.3712,350.7241,307.7884,398.9679,404.3633,471.2901,441.5466,387.4785,2013,10,43
591,28/10/2013,341.0531,0,317.0683,390.7054,371.6955,303.803,392.5586,433.2655,374.2056,386.7889,,404.5404,229.8072,263.2621,383.7515,241.9673,,326.373,367.0758,306.4167,368.657,261.4099,349.1069,321.6018,397.9798,368.1034,469.8883,439.3809,386.6676,2013,10,44
592,04/11/2013,340.6519,0,310.1179,391.6516,372.3134,313.1958,391.3574,434.8,378.0286,386.9779,,405.9716,227.029,267.0175,386.2336,240.1917,,333.3351,367.1022,305.7145,368.3975,273.9961,346.5509,336.3859,402.8521,380.3088,475.6552,445.4377,388.2898,2013,11,45
593,11/11/2013,340.0373,0,302.0942,390.9636,375.0463,294.5384,389.7003,435.2974,374.9426,385.8886,,411.0182,243.0267,271.3419,383.7699,245.9364,,320.1038,369.3426,304.5921,368.508,282.4647,343.8936,299.1111,400.3056,374.4992,477.2232,444.027,389.1361,2013,11,46
594,18/11/2013,336.8994,0,301.8086,387.6678,376.6506,297.7232,388.5547,441.0004,380.4745,383.722,,411.0038,230.329,286.7111,389.3318,243.4109,,312.8821,371.703,308.0075,368.0787,235.9594,336.8381,322.5849,384.968,361.9982,479.067,446.8247,389.4015,2013,11,47
595,25/11/2013,336.3891,0,300.2879,393.0598,375.9313,289.0837,389.0714,433.2136,378.4668,382.7781,,415.822,203.9561,273.6907,384.3233,242.8211,,322.9265,374.6717,304.0183,367.7063,229.8821,337.1145,307.2527,401.4895,370.4548,480.576,448.1206,390.2046,2013,11,48
596,02/12/2013,336.7975,0,297.8652,392.3413,374.6892,305.7734,388.1324,436.677,384.441,383.5008,,418.4834,234.16,278.5135,384.3233,270.4454,,322.9265,374.8214,305.0752,367.8739,233.6816,336.3203,293.7185,389.7223,368.5982,479.3542,446.4653,390.9619,2013,12,49
597,09/12/2013,337.3526,0,299.6397,391.6615,374.6892,307.5567,387.6983,432.7067,388.6013,387.0183,,422.9853,243.852,286.8637,385.6251,254.7596,,324.9489,374.904,301.3886,368.0468,262.5053,338.4359,308.2259,398.0118,375.7824,472.2318,436.7318,391.7899,2013,12,50
598,16/12/2013,337.9481,0,300.6741,391.5012,374.6892,298.4631,386.9424,425.5263,386.7284,390.4777,,419.8303,243.9859,279.777,383.3404,257.3854,,331.6455,377.3049,302.1922,368.3849,251.8755,339.5905,308.2259,401.8061,359.6289,466.3707,431.0669,390.6787,2013,12,51
599,23/12/2013,339.0702,0,300.3579,383.0985,374.6892,0,392.2854,433.8766,390.5881,390.3344,,427.2028,244.1844,288.3312,381.7603,258.658,,331.6455,379.7546,316.8126,367.2363,288.8077,343.3572,308.2259,400.08,358.6267,471.7159,435.4809,394.4886,2013,12,52
600,30/12/2013,339.0419,0,301.0169,391.1139,382.5686,304.4926,389.3107,420.0014,389.3041,390.5141,,423.3996,171.4384,287.1069,381.2,258.56,,302.2429,380.2798,312.4439,367.2363,249.661,351.4457,0,392.0036,362.7703,471.9414,436.8247,394.2717,2013,12,1
601,06/01/2014,336.8028,0,305.4795,390.1108,382.1417,314.5799,388.383,443.4728,385.7763,390.7175,,425.8333,236.5107,268.6481,386.3312,244.145,,334.113,378.492,307.52,368.7665,232.663,349.6251,295.7743,401.629,352.9153,469.4013,436.5892,393.8782,2014,1,2
602,13/01/2014,336.6371,0,304.2449,389.6692,380.0508,321.5764,387.5579,434.107,389.9143,389.7734,,433.003,230.1768,273.6317,387.5904,243.2213,,320.8667,378.3506,310.3107,370.9746,282.2996,349.3473,306.1176,405.1613,381.4472,465.8896,433.0913,395.4433,2014,1,3
603,20/01/2014,334.0113,0,309.5698,388.035,377.9562,308.9261,388.7587,438.1015,396.5787,387.8339,,432.4883,256.7644,278.2492,384.1763,241.6245,,302.2429,376.7006,309.9702,372.799,278.8676,345.7171,322.485,400.501,371.242,464.3711,440.0523,394.9753,2014,1,4
604,27/01/2014,333.5956,0,308.6046,392.8876,378.3518,306.4396,388.552,434.848,390.3786,387.6714,,432.6154,223.6453,276.0605,388.571,245.7686,,331.2845,373.0624,314.1558,372.2174,294.805,341.3639,312.9994,408.0043,376.9243,461.4343,440.9807,394.6856,2014,1,5
605,03/02/2014,333.6194,0,311.004,392.2321,379.6824,303.7605,388.4152,434.848,394.4758,389.2892,,429.5477,229.8384,283.7633,381.9793,230.2086,,324.3162,372.0894,315.0952,372.4969,274.2809,343.7805,307.0289,412.33,376.7299,454.8489,432.4365,394.0841,2014,2,6
606,10/02/2014,334.0305,0,310.6656,389.9687,380.1054,271.6158,386.4909,432.1782,391.4052,390.1893,,435.8094,268.3722,276.2669,384.0556,213.8743,,333.6776,372.3521,313.5047,373.3987,280.5572,341.3272,314.4424,403.1729,387.903,455.3253,424.3417,395.0097,2014,2,7
607,17/02/2014,332.7148,0,316.4446,390.5747,378.1844,301.4924,385.008,441.18,394.6506,392.0533,,429.4107,254.8662,283.4231,387.3633,235.5455,,340.3296,372.0583,305.3269,375.7542,260.8333,339.9049,286.8606,396.4473,368.0967,457.7036,418.6366,393.1471,2014,2,8
608,24/02/2014,332.8218,0,315.5584,390.1502,376.461,259.4213,382.924,440.6201,396.4202,391.8983,,422.934,241.3331,270.4245,374.2874,245.7234,,332.5224,372.1809,300.0242,376.5061,271.1845,339.8104,311.6814,405.1158,383.5735,454.8174,414.5644,391.0622,2014,2,9
609,03/03/2014,332.6411,0,313.6403,394.7341,375.1845,304.4926,383.0651,425.1854,391.2269,389.6995,,423.8651,251.0249,274.7489,385.2997,236.39,,341.4283,368.6341,295.333,376.8014,286.0603,336.2628,293.315,407.6361,385.3196,454.4405,405.5874,389.8972,2014,3,10
610,10/03/2014,334.8216,0,315.8649,393.8277,375.2872,291.834,381.6614,421.261,391.699,387.3097,,416.9925,246.8733,269.9784,385.2997,250.5553,,329.6417,367.5594,293.7718,378.44,272.2728,332.6088,315.0744,409.3687,379.8538,449.0549,400.5597,387.2403,2014,3,11
611,17/03/2014,336.383,0,313.2315,394.3102,374.9939,277.3596,381.172,428.3261,394.4352,385.7508,,414.5441,252.217,273.0676,385.2997,0,,342.8313,367.7216,300.3009,378.4966,273.6053,331.0137,308.0289,409.6846,370.8413,447.0173,404.2487,387.1546,2014,3,12
612,24/03/2014,336.3662,0,315.3596,394.2027,372.3626,279.4002,379.7443,424.1574,393.238,385.5693,,406.4373,225.4208,268.6754,383.6401,0,,339.9416,367.511,303.4985,379.72,246.3128,329.2769,297.3608,404.327,364.1829,446.4039,410.2325,384.7058,2014,3,13
613,31/03/2014,336.0904,0,314.9463,403.6747,367.1483,295.9257,380.3654,419.0569,392.3746,383.5795,,411.9746,230.0423,258.8249,386.2187,242.6024,,334.1382,363.9818,304.7829,378.7432,272.7823,330.1978,312.5979,401.7324,355.1034,446.0901,412.0658,384.172,2014,3,14
614,07/04/2014,336.5921,0,314.0824,401.0895,360.0068,283.5023,378.611,434.0118,387.1432,383.5795,,406.6454,218.7078,275.5542,376.8355,255.8096,,325.9718,360.8122,302.7608,378.3771,263.3922,333.8114,322.3876,401.6214,367.6398,445.1117,411.3595,381.286,2014,4,15
615,14/04/2014,338.0188,0,313.6738,393.1554,359.1408,283.3892,379.4003,428.6219,388.0241,383.363,,403.212,229.7774,259.1081,381.5303,0,,326.4054,354.7946,299.4013,376.4517,252.5119,330.8591,303.1553,406.14,357.849,445.6119,411.9824,380.1157,2014,4,16
616,21/04/2014,336.3372,0,313.4227,398.2545,357.9546,304.7036,381.2509,437.427,386.8944,383.6942,,402.0355,248.8567,264.854,382.9332,0,,332.7734,354.9134,301.7152,381.2109,302.7904,331.8852,303.3226,397.1926,364.3223,443.0387,413.4581,380.158,2014,4,17
617,28/04/2014,336.8238,0,314.4355,398.8419,358.0894,283.2137,380.9366,432.6555,379.3366,383.7762,,399.8251,230.0591,264.5266,382.9332,0,,354.8817,351.1619,303.2707,381.2109,270.8,332.4107,322.6968,403.6073,350.8869,441.3259,410.8551,378.6975,2014,4,18
618,05/05/2014,336.4864,0,310.1602,396.399,358.32,307.5074,383.1838,429.9751,374.0627,384.2834,,394.2876,172.01,265.9842,383.8834,0,,350.0977,351.6208,299.5152,378.9203,273.6547,333.0981,303.3493,397.9827,356.7045,434.4232,409.9596,376.2975,2014,5,19
619,12/05/2014,336.3694,0,313.0132,396.5082,358.1726,277.3596,383.897,433.9249,375.5322,383.2143,,388.563,252.4743,277.8623,382.5835,0,,337.8377,351.9993,300.2361,377.8714,255.2888,334.2689,310.6192,401.1527,350.4065,431.2233,408.1179,375.0015,2014,5,20
620,19/05/2014,336.3694,0,313.6484,397.2056,354.7136,0,383.4819,430.4417,375.7617,380.6317,,391.7459,230.9614,271.8862,381.0393,237.9697,,349.7285,352.3933,299.7122,378.9928,268.8021,333.7782,308.4835,399.0097,365.9428,428.9271,405.3442,374.2603,2014,5,21
621,26/05/2014,336.392,0,313.2443,396.8074,350.3615,295.5843,382.8235,437.4451,374.2932,379.2253,,384.5208,227.562,267.9971,309.3134,0,,346.5469,350.7235,301.3927,379.3161,279.248,335.196,308.9287,399.7697,351.9377,427.5294,402.6996,371.5607,2014,5,22
622,02/06/2014,337.0079,0,313.3943,394.1674,349.0687,309.5172,378.3124,436.1204,374.1417,376.1601,,387.0404,222.4828,283.7865,378.6954,0,,347.4912,349.3068,302.9024,378.223,275.2656,336.0463,297.5928,400.0242,355.2933,425.0726,396.9693,370.8736,2014,6,23
623,09/06/2014,335.4898,0,313.4178,394.538,348.5047,265.9803,371.2261,432.8277,367.5101,374.1568,,382.8801,221.5271,266.7167,374.9791,255.7545,,350.0172,348.8552,304.0431,376.5881,290.923,333.1855,301.4442,398.4305,352.5714,425.2246,397.8999,368.1333,2014,6,24
624,16/06/2014,336.4225,0,313.0253,395.529,347.9436,0,365.9049,433.1025,366.3697,373.1579,,380.0151,241.0392,268.4266,381.5256,254.5732,,346.6261,349.3288,303.9916,375.3589,305.878,331.3154,300.0159,391.4351,360.802,424.441,400.3808,367.0985,2014,6,25
625,23/06/2014,336.9009,0,313.0037,391.6214,348.7823,310.08,361.5441,444.0503,370.2211,372.4408,,380.6894,235.2512,269.3044,381.5256,250.2285,,343.1995,348.8865,303.4302,375.3589,306.293,327.4271,302.7836,400.7631,344.7705,425.4459,400.1454,366.8883,2014,6,26
626,30/06/2014,336.1014,0,313.5117,389.726,348.0654,310.08,360.36,435.4645,366.3154,372.1834,,376.4485,234.7716,270.5499,376.8511,247.2357,,333.3434,348.1297,302.2637,373.4524,288.6829,327.5764,319.2233,397.9654,350.6002,425.2193,402.75,366.2197,2014,6,27
627,07/07/2014,336.3208,0,312.2432,381.0661,347.2246,310.08,360.0332,429.8528,366.0685,373.371,,373.1286,189.063,273.5722,374.6803,233.6894,,343.2258,348.8891,301.3911,373.4524,280.8063,327.0377,310.2043,392.55,344.3604,426.9357,408.2097,365.2985,2014,7,28
628,14/07/2014,336.9183,0,314.379,373.4802,348.2595,319.26,362.6955,441.2606,365.9571,373.9401,,377.4375,226.0386,289.7818,372.8118,233.7767,,333.3914,348.5587,297.9177,373.1014,275.1232,327.7956,310.9744,391.711,349.7194,427.2411,408.8726,366.7641,2014,7,29
629,21/07/2014,337.8297,0,312.6219,376.6521,347.8246,319.39,366.0996,431.3361,364.6102,373.5853,,378.6,199.6333,267.2569,370.9513,251.5112,,321.0701,349.6007,300.8621,372.4548,281.9975,328.4759,310.027,400.3484,373.3565,431.0536,407.8938,367.7701,2014,7,30
630,28/07/2014,334.018,0,312.8674,383.4166,348.3353,310.2,365.0534,439.7333,365.8221,374.7469,,382.0616,223.4452,272.4919,373.2362,258.7351,,329.2803,348.8478,299.1275,370.2772,267.2082,330.4602,300.5478,398.6003,380.6016,432.4884,409.0637,368.9907,2014,7,31
631,04/08/2014,335.89,0,307.5523,379.2892,348.6131,0,363.0344,438.752,364.429,374.7469,,384.4413,241.4258,267.1747,371.702,240.8813,,346.128,347.8388,299.72,370.9176,268.6947,333.7531,315.283,406.6098,381.0282,431.5257,410.1576,369.249,2014,8,32
632,11/08/2014,336.4856,0,307.0992,380.7551,347.5566,0,360.4277,426.2742,360.8467,339.8621,331.3228,393.3535,,212.2957,252.2223,360.99,236.0431,0,346.8205,348.2313,300.685,371.7247,281.0131,334.4965,303.658,400.3832,383.7598,430.1258,403.2251,2014,8,33
633,18/08/2014,337.1233,0,306.3955,376.7517,348.6881,0,355.0416,435.68,365.9814,340.1687,337.0196,394.0747,,197.9007,231.8185,371.0417,0,0,315.9623,352.0602,300.4121,370.7302,289.8257,333.0978,309.259,405.4433,344.9398,435.526,399.3634,2014,8,34
634,25/08/2014,337.9053,0,307.4673,377.4166,350.0977,0,352.7345,434.4735,365.5088,339.1315,336.6093,395.3415,,204.778,239.8908,368.4415,223.9401,0,332.509,352.3174,299.4907,370.2471,268.8619,339.1226,312.0581,401.3851,355.3353,440.935,403.4565,2014,8,35
635,01/09/2014,336.3901,0,307.481,377.2845,352.485,0,351.9944,431.3434,363.9822,339.2738,330.8293,396.0557,,208.0395,232.5744,367.5309,206.4281,0,327.264,358.1045,299.2324,370.2471,287.8542,333.3357,320.207,396.4155,356.0183,447.7447,402.7041,2014,9,36
636,08/09/2014,333.8627,0,308.9595,377.4347,354.9061,237.2611,351.9344,443.182,363.8489,336.3513,335.0802,401.8012,,230.5331,260.1752,371.9872,236.8224,0,332.9608,357.3703,302.6256,369.9071,277.4315,343.4234,322.9441,377.9165,387.2976,446.9153,406.845,2014,9,37
637,15/09/2014,334.6882,0,311.0748,377.576,357.0278,211.22,353.025,430.3053,363.6426,334.7695,334.564,393.5996,,197.5271,250.6262,366.0845,245.1615,0,337.3984,359.4691,302.5333,368.744,272.6134,344.4372,316.3437,395.3558,402.6685,451.9865,412.3183,2014,9,38
638,22/09/2014,334.8749,0,312.2223,378.9762,358.0127,306.12,352.1415,440.321,366.1512,334.5882,339.6945,390.9781,,191.5641,239.7851,368.5873,0,0,348.1155,358.8511,303.0136,371.9509,282.3465,343.8061,310.8453,388.5359,380.8237,458.5362,419.3611,2014,9,39
639,29/09/2014,333.3522,0,313.02,375.1305,357.9302,268.37,354.3049,436.838,365.9625,334.5882,340.6896,383.1705,,190.3783,252.2665,372.9334,0,0,319.5337,360.6258,302.4437,371.0415,268.1329,344.4436,322.3236,399.6288,383.8824,460.5638,431.687,2014,9,40
640,06/10/2014,333.0969,0,316.5464,373.8878,355.8273,300,355.0866,438.4236,363.8923,331.026,334.0013,383.172,,209.6007,239.7068,370.7154,0,0,336.6591,360.5323,299.3208,371.8423,264.53,343.1616,313.2399,385.2862,383.2601,459.3655,438.3728,2014,10,41
641,13/10/2014,333.407,0,310.1062,372.7204,355.2672,0,356.6041,441.12,364.8835,327.1196,336.469,380.5027,,182.4115,258.3649,369.534,0,0,311.2989,361.2841,294.81,370.8156,266.2407,338.0786,310.9502,389.1037,393.1107,455.1352,436.8096,2014,10,42
642,20/10/2014,331.8856,0,310.778,374.1232,354.1967,300,356.6544,433.5289,365.7548,328.3779,334.9999,378.6638,,176.0608,234.5386,365.1724,0,0,309.3972,365.4829,289.5867,371.6876,303.1116,350.2866,310.0243,379.4939,391.3749,456.3881,438.5715,2014,10,43
643,27/10/2014,331.3717,0,309.0812,373.9755,355.1344,0,358.1208,434.2353,362.2756,327.8165,339.9907,380.3641,,196.9713,238.9345,370.4509,0,0,312.8028,366.4322,292.6102,371.0064,265.1948,342.9146,307.8214,393.8936,402.955,458.4628,441.1113,2014,10,44
644,03/11/2014,331.3185,0,312.7289,376.5027,357.5957,309.18,360.8487,433.4674,361.6543,327.8165,336.4919,382.6639,,180.6192,246.3195,366.628,0,0,314.2412,368.8053,292.0616,369.6801,261.3918,343.1238,321.0907,386.5164,385.0101,462.6057,445.1969,2014,11,45
645,10/11/2014,333.3243,0,312.9198,374.8277,362.1509,306.42,367.0401,435.0627,361.0272,328.414,335.959,384.2041,,174.8394,261.0722,369.8925,0,0,311.6813,370.3345,296.3673,366.8394,278.1004,340.5166,316.7369,388.1324,385.0964,464.4778,441.8942,2014,11,46
646,17/11/2014,332.8161,0,311.2103,375.8408,367.955,309.18,371.8764,429.8074,363.2798,331.0184,336.9134,387.2432,,224.103,252.7952,370.7259,257.1838,0,311.2811,375.9173,298.578,368.7357,264.9055,341.4654,304.1619,389.9871,380.3319,459.507,437.5153,2014,11,47
647,24/11/2014,333.5109,0,314.2899,378.3356,369.4297,256.4242,376.8305,432.3969,362.8359,332.7049,326.3776,390.4527,,187.0452,248.9283,370.6851,252.9152,0,322.0517,376.818,301.1643,368.8193,241.3564,345.0496,306.1246,391.7514,363.223,461.5495,439.5097,2014,11,48
648,01/12/2014,332.1677,0,313.0067,377.5591,369.6234,298.1863,379.3618,444.0096,363.0826,335.3556,323.8769,395.5474,,189.7779,261.7581,368.9058,252.2335,0,318.9399,382.6048,304.9167,368.2606,262.1259,348.9657,315.879,392.5585,377.8992,463.9601,441.1032,2014,12,49
649,08/12/2014,331.4315,0,315.461,376.1344,369.4431,300,380.8834,431.3382,363.4557,336.2913,323.5407,395.1145,,199.4001,270.7292,371.9313,254.4722,0,312.9606,383.2114,302.1974,367.5984,258.9323,350.8861,319.7087,397.572,372.8533,463.1893,441.0952,2014,12,50
650,15/12/2014,331.1917,0,315.1963,380.0723,378.1779,300.99,382.8582,424.9627,364.7533,336.2913,328.8097,398.9667,,205.4878,262.8709,370.0563,239.1978,0,330.171,383.276,301.4163,367.7672,300.9846,350.1704,306.3223,390.356,382.458,465.5831,455.4209,2014,12,51
651,22/12/2014,330.7286,0,314.0321,0,383.3331,300,388.0922,430.4728,364.5827,338.3358,320.3609,400.3347,,173.01,265.6652,376.1893,237.1023,0,302.9507,385.3945,308.716,368.7305,276.7039,350.1006,310.4706,392.4532,351.9316,470.3448,459.9341,2014,12,52
652,29/12/2014,331.4849,0,314.4832,375.7835,383.5127,0,391.5458,447.9729,365.2423,338.2773,320.771,400.2594,,203.9507,0,376.3446,0,0,307.0454,385.2032,317.0846,366.3685,252.2434,365.9814,307.3627,381.3864,371.01,475.5797,463.662,2014,12,1
653,05/01/2015,332.6556,0,313.5422,374.7029,385.7294,300,392.8615,439.2061,364.1224,340.1621,331.7547,397.5742,,216.8242,279.2077,374.802,0,0,311.2786,386.0662,305.6945,365.2256,264.9759,351.3072,325.4825,394.9211,371.7458,479.0465,466.7197,2015,1,2
654,12/01/2015,333.2059,0,311.4814,374.9577,383.5687,287.5932,396.763,434.6835,368.8943,339.7458,328.1439,400.9503,,198.4687,266.5601,375.3538,214.2745,0,314.454,387.052,305.4619,367.2912,270.5982,361.0267,319.2992,388.3778,375.3197,486.6611,474.2146,2015,1,3
655,19/01/2015,333.5077,0,320.2313,376.1861,381.1672,251.02,401.7962,431.1294,369.8448,338.5619,331.4252,402.0174,,202.1758,275.5064,372.6872,237.528,0,313.7796,386.9485,307.0438,366.0881,252.7276,358.0247,318.5473,394.9507,367.79,494.0166,482.1764,2015,1,4
656,26/01/2015,335.1216,0,319.0278,371.8854,381.309,302.04,406.7569,424.5035,372.7609,337.8732,331.5231,401.7435,,258.3916,270.9744,372.8914,242.8548,326.83,319.5547,384.0136,312.9514,364.5733,270.0931,347.6748,307.7808,396.535,380.9556,501.7726,485.9038,2015,1,5
657,02/02/2015,338.7823,0,320.8965,373.3092,385.2109,311.22,409.3576,433.9089,374.3276,337.1364,325.3434,401.1034,,215.0336,271.588,363.4122,225.9399,0,346.3775,384.7859,321.2185,369.9488,268.987,355.8142,321.0427,398.2966,387.497,496.9262,478.8151,2015,2,6
658,09/02/2015,339.212,0,319.9643,377.6022,389.7271,301.8603,410.0293,432.6422,372.1238,337.9495,330.5673,404.8184,,221.3895,272.8883,372.95,227.5414,0,349.6869,384.3172,321.5292,370.0441,248.831,353.3434,317.6878,390.2179,386.993,500.5417,482.6107,2015,2,7
659,16/02/2015,343.9461,0,321.9953,379.507,392.9771,304.08,409.566,424.8486,373.3337,336.0607,330.3222,401.3156,,221.4097,274.0693,376.5487,0,0,330.3666,386.1657,321.6623,371.2934,282.8322,354.9334,319.0167,389.7377,368.2503,501.9511,483.8956,2015,2,8
660,23/02/2015,344.8241,0,321.7479,379.2733,394.1572,0,407.2141,437.3623,376.3185,337.6666,328.3341,402.7299,,240.7804,270.1919,374.9219,250.3391,0,338.6938,390.9583,322.2615,373.1223,258.5347,358.7758,311.7272,388.0049,391.3899,504.8718,489.2194,2015,2,9
661,02/03/2015,346.8696,0,326.2215,378.487,392.6414,303.06,405.5599,434.9492,374.3356,338.5225,334.1544,401.8611,,221.3797,278.1066,372.5809,220.9493,0,339.5583,391.2893,321.5138,373.1524,251.8147,360.0722,307.2963,398.7445,408.0886,508.7719,489.9385,2015,3,10
662,09/03/2015,348.3459,0,328.1843,378.3518,385.8754,0,405.2651,429.5133,374.6586,337.9171,335.4891,401.3948,,226.1872,266.4523,380.6115,252.7466,0,358.4733,391.6703,321.4842,371.2457,269.2308,356.1967,312.8133,399.094,405.2625,514.1556,496.3378,2015,3,11
663,16/03/2015,347.8864,0,327.8885,378.2727,377.836,297.02,405.5,435.2994,375.0682,337.6399,335.788,405.6345,,234.7482,274.8235,376.0534,249.6596,0,346.9383,388.9141,320.796,371.4261,277.3608,352.7964,316.1218,398.228,413.4592,505.6266,485.1885,2015,3,12
664,23/03/2015,347.7829,0,327.1862,380.4206,379.0037,305.1,407.9669,426.2106,373.7023,337.6842,328.6824,405.4014,,229.208,269.7978,378.8586,264.1966,0,363.4741,385.9633,317.4934,371.5523,293.981,357.869,315.0831,398.6898,393.1537,492.1637,471.7824,2015,3,13
665,30/03/2015,350.963,0,326.2433,379.0978,378.3723,309.18,410.5991,446.8662,368.831,336.8097,334.317,407.3024,,243.1553,270.4254,378.5036,241.9469,0,341.7705,386.2769,317.3217,367.5224,274.98,351.0024,308.7589,383.9222,391.2837,488.5014,472.8619,2015,3,14
666,06/04/2015,351.8304,0,325.5607,384.1657,379.0917,303.8,411.9211,447.4112,372.5189,335.3634,350.9545,409.756,,229.9986,281.0252,370.58,261.7516,0,350.1327,381.3661,320.8142,368.6765,265.8633,354.9144,316.8762,393.9003,388.6781,485.6251,468.0139,2015,4,15
667,13/04/2015,350.6612,0,328.001,382.3482,378.6673,298,412.8906,441.0707,373.544,334.4966,338.8888,402.595,,216.2437,270.1652,379.3231,261.0549,0,349.2367,378.7771,322.0151,369.4041,273.3782,350.1719,317.1054,390.9219,408.9769,487.8976,471.9407,2015,4,16
668,20/04/2015,351.514,0,326.5503,346.7348,374.3215,306.12,412.992,429.151,377.4717,333.542,330.9605,399.049,,238.045,278.2675,381.9265,259.9269,0,344.0863,374.8332,322.3745,367.9302,278.7412,349.3269,320.3365,387.657,394.4195,485.0429,471.2171,2015,4,17
669,27/04/2015,351.3123,0,327.1706,390.0669,373.4585,0,412.0821,425.5875,378.3393,332.5981,340.0775,398.226,,233.6026,270.3325,381.9129,0,0,346.6092,374.108,321.4193,365.8401,267.7963,336.685,323.9756,387.1683,400.7532,476.8225,464.4143,2015,4,18
